time_on_page,pages_viewed,interest_ski,interest_climb,buy
287.4,2.2,0.0,0.0,0.0
270.2,2.2,0.0,0.0,0.0
223.2,2.5,0.0,0.0,0.0
278.3,1.6,1.0,0.0,1.0
230.9,1.4,1.0,0.0,0.0
128.4,0.9,1.0,0.0,0.0
125.4,0.1,0.0,1.0,0.0
283.5,2.3,1.0,1.0,0.0
171.8,2.2,0.0,0.0,0.0
239.6,1.6,1.0,0.0,0.0
220.1,3.6,1.0,0.0,0.0
237.8,3.0,1.0,0.0,0.0
236.0,1.6,1.0,0.0,0.0
169.0,2.9,0.0,0.0,0.0
112.4,1.8,1.0,1.0,0.0
213.8,1.2,0.0,1.0,0.0
77.5,2.7,0.0,1.0,0.0
256.8,0.5,0.0,0.0,0.0
160.3,2.7,0.0,1.0,0.0
274.7,3.7,1.0,0.0,0.0
168.7,1.8,0.0,1.0,0.0
119.6,2.1,1.0,0.0,0.0
133.8,3.0,1.0,0.0,0.0
297.5,1.7,0.0,0.0,1.0
42.8,1.6,1.0,0.0,0.0
139.6,1.5,1.0,1.0,1.0
143.4,2.1,0.0,1.0,0.0
174.0,2.2,1.0,1.0,0.0
190.4,1.8,1.0,1.0,1.0
182.7,1.5,0.0,1.0,1.0
273.3,2.0,0.0,1.0,1.0
139.3,1.7,1.0,0.0,0.0
103.1,0.9,1.0,1.0,0.0
118.7,3.1,0.0,0.0,0.0
190.8,1.9,1.0,0.0,0.0
204.6,2.5,0.0,0.0,0.0
117.6,3.1,0.0,1.0,0.0
236.4,0.9,1.0,0.0,0.0
29.8,1.2,0.0,1.0,0.0
152.3,1.9,0.0,0.0,0.0
189.9,1.9,0.0,1.0,0.0
216.7,2.0,0.0,0.0,0.0
220.5,2.2,0.0,0.0,0.0
327.1,1.6,0.0,0.0,0.0
175.7,2.0,0.0,0.0,0.0
252.3,3.5,1.0,0.0,0.0
207.5,2.4,0.0,1.0,0.0
160.7,1.9,0.0,0.0,0.0
205.8,2.2,1.0,0.0,1.0
232.0,3.8,1.0,0.0,0.0
302.5,2.9,0.0,0.0,0.0
90.1,2.8,0.0,1.0,0.0
155.8,2.7,0.0,0.0,0.0
47.2,1.7,0.0,0.0,0.0
270.2,1.9,1.0,0.0,0.0
162.1,2.7,0.0,0.0,0.0
189.4,3.3,0.0,1.0,1.0
170.4,1.8,0.0,0.0,0.0
121.3,1.9,0.0,0.0,0.0
210.5,2.2,0.0,0.0,0.0
110.3,1.3,0.0,0.0,0.0
334.9,2.2,0.0,1.0,0.0
174.4,2.4,0.0,0.0,0.0
299.3,2.5,0.0,1.0,0.0
193.0,2.5,0.0,1.0,0.0
167.7,1.8,0.0,1.0,0.0
228.7,1.1,1.0,0.0,0.0
195.7,1.5,1.0,0.0,0.0
181.9,1.1,0.0,1.0,0.0
273.0,1.7,0.0,1.0,0.0
187.4,2.1,0.0,1.0,0.0
170.8,1.6,0.0,1.0,0.0
114.6,2.0,1.0,0.0,0.0
183.3,2.7,1.0,0.0,0.0
125.9,2.4,1.0,1.0,0.0
161.5,2.0,0.0,0.0,0.0
132.0,2.7,1.0,0.0,0.0
172.9,1.6,1.0,0.0,0.0
132.2,2.2,1.0,0.0,0.0
202.4,0.8,1.0,0.0,0.0
75.0,2.3,0.0,0.0,0.0
231.9,2.2,1.0,1.0,0.0
196.4,1.4,0.0,0.0,0.0
264.5,0.0,0.0,0.0,0.0
169.6,1.6,1.0,1.0,0.0
182.3,2.3,0.0,0.0,0.0
209.4,3.1,1.0,0.0,0.0
165.5,3.4,0.0,0.0,0.0
187.7,1.8,1.0,0.0,0.0
181.8,2.6,0.0,0.0,0.0
110.0,1.2,1.0,0.0,0.0
283.6,2.2,0.0,0.0,0.0
184.9,3.2,0.0,0.0,0.0
134.4,3.0,1.0,0.0,0.0
60.0,2.2,0.0,1.0,0.0
116.2,2.0,1.0,0.0,0.0
234.5,2.5,1.0,1.0,1.0
191.6,1.0,0.0,0.0,0.0
221.0,1.7,1.0,0.0,0.0
191.5,1.2,0.0,1.0,0.0
208.7,0.3,1.0,0.0,0.0
186.8,0.8,0.0,1.0,0.0
201.5,3.3,0.0,1.0,0.0
107.7,0.1,0.0,1.0,1.0
273.0,0.8,1.0,0.0,0.0
236.3,0.7,0.0,0.0,0.0
152.7,3.2,1.0,0.0,0.0
135.1,2.1,1.0,1.0,0.0
150.6,1.7,0.0,0.0,0.0
188.4,1.9,0.0,0.0,0.0
180.7,1.8,1.0,0.0,0.0
88.1,2.5,1.0,1.0,0.0
138.8,1.1,1.0,0.0,0.0
211.5,1.1,0.0,1.0,0.0
136.3,1.8,0.0,1.0,0.0
121.2,3.1,1.0,0.0,0.0
148.1,2.4,0.0,0.0,1.0
162.1,3.3,0.0,1.0,0.0
97.5,2.6,1.0,0.0,0.0
259.3,2.2,0.0,0.0,0.0
301.3,2.3,1.0,0.0,0.0
172.4,2.0,1.0,0.0,0.0
279.3,2.1,1.0,0.0,0.0
172.5,2.8,1.0,0.0,1.0
307.6,1.9,0.0,0.0,0.0
148.7,2.1,1.0,1.0,0.0
148.0,2.8,1.0,1.0,0.0
275.0,1.7,1.0,0.0,0.0
223.5,1.4,0.0,0.0,0.0
208.7,1.1,0.0,0.0,0.0
204.5,3.2,1.0,1.0,0.0
175.7,2.6,1.0,0.0,0.0
240.5,2.8,0.0,1.0,1.0
200.2,1.2,0.0,0.0,0.0
170.5,1.6,1.0,0.0,0.0
130.3,2.0,0.0,0.0,0.0
337.8,1.4,0.0,0.0,0.0
159.3,1.5,0.0,1.0,0.0
200.1,3.3,1.0,0.0,0.0
117.3,2.5,1.0,1.0,0.0
209.0,3.0,1.0,0.0,0.0
222.0,2.3,0.0,0.0,0.0
130.8,2.0,0.0,1.0,0.0
174.8,1.8,0.0,1.0,0.0
86.0,2.7,1.0,1.0,0.0
197.0,2.7,1.0,1.0,1.0
115.5,0.6,0.0,1.0,0.0
84.6,3.7,0.0,1.0,0.0
243.8,3.4,0.0,1.0,1.0
89.5,2.6,0.0,0.0,0.0
192.1,2.8,0.0,1.0,0.0
231.9,2.8,0.0,0.0,0.0
252.3,2.5,0.0,1.0,0.0
94.7,2.0,1.0,1.0,0.0
75.2,2.2,1.0,1.0,0.0
153.8,3.3,0.0,0.0,0.0
278.4,2.1,1.0,0.0,0.0
235.0,1.0,0.0,0.0,0.0
201.3,2.1,0.0,0.0,0.0
213.1,3.0,1.0,0.0,0.0
104.7,1.0,1.0,1.0,0.0
364.3,3.3,1.0,1.0,1.0
144.5,1.8,1.0,0.0,0.0
136.3,2.2,0.0,0.0,0.0
343.1,2.3,1.0,0.0,0.0
246.4,2.7,0.0,0.0,0.0
64.1,1.4,0.0,0.0,0.0
223.1,0.1,0.0,1.0,0.0
172.9,2.3,1.0,0.0,0.0
161.2,1.8,1.0,1.0,0.0
101.9,0.5,1.0,0.0,0.0
96.0,2.8,0.0,0.0,0.0
120.6,1.3,1.0,0.0,0.0
106.0,0.6,1.0,0.0,0.0
165.8,1.3,1.0,1.0,0.0
90.5,2.5,1.0,1.0,0.0
101.6,1.5,0.0,0.0,0.0
77.5,2.2,0.0,0.0,0.0
151.7,1.1,0.0,0.0,0.0
118.3,0.4,0.0,1.0,0.0
299.4,3.4,1.0,1.0,1.0
59.9,0.8,0.0,0.0,0.0
117.0,2.0,0.0,0.0,0.0
221.5,2.3,0.0,1.0,0.0
-17.9,2.7,0.0,0.0,0.0
138.5,2.2,0.0,0.0,0.0
354.5,1.2,0.0,0.0,0.0
230.8,2.3,0.0,0.0,0.0
202.7,2.4,0.0,1.0,0.0
107.9,1.5,1.0,0.0,0.0
33.5,1.8,1.0,1.0,0.0
183.2,1.6,0.0,0.0,0.0
111.1,2.7,1.0,1.0,0.0
252.5,2.2,0.0,0.0,0.0
199.2,2.5,0.0,0.0,0.0
177.8,1.7,0.0,0.0,1.0
72.6,1.3,1.0,1.0,0.0
148.4,2.1,1.0,0.0,0.0
94.6,2.5,0.0,1.0,0.0
194.5,1.9,1.0,0.0,0.0
118.2,3.3,0.0,1.0,1.0
169.6,0.8,0.0,1.0,0.0
138.1,0.1,1.0,0.0,0.0
198.0,2.3,1.0,0.0,0.0
103.7,0.4,0.0,0.0,0.0
185.5,3.6,1.0,0.0,0.0
100.1,1.7,1.0,1.0,0.0
240.5,2.7,0.0,0.0,0.0
272.1,4.4,1.0,1.0,1.0
303.7,2.4,0.0,0.0,0.0
179.4,4.5,0.0,1.0,0.0
54.1,2.2,1.0,1.0,0.0
277.9,2.1,0.0,0.0,0.0
134.6,1.4,0.0,1.0,0.0
90.5,1.5,0.0,1.0,0.0
179.5,1.1,1.0,0.0,0.0
19.1,2.0,0.0,0.0,0.0
290.9,2.5,0.0,0.0,0.0
205.9,0.6,0.0,0.0,0.0
71.2,1.7,0.0,0.0,0.0
153.0,1.5,0.0,1.0,0.0
335.4,3.9,0.0,1.0,1.0
161.9,1.4,0.0,0.0,1.0
221.8,3.2,0.0,1.0,0.0
210.6,2.3,1.0,0.0,0.0
109.6,1.5,0.0,0.0,0.0
211.6,1.6,1.0,0.0,0.0
254.2,1.9,1.0,0.0,0.0
239.9,3.0,0.0,1.0,1.0
177.6,1.7,1.0,1.0,0.0
231.7,1.8,0.0,0.0,0.0
218.9,1.9,0.0,0.0,0.0
290.2,2.2,1.0,1.0,0.0
91.0,2.2,0.0,0.0,0.0
194.0,1.3,1.0,1.0,0.0
139.0,1.7,0.0,0.0,0.0
198.6,3.1,0.0,0.0,0.0
215.8,1.1,0.0,1.0,0.0
241.0,1.7,1.0,0.0,0.0
160.3,1.9,0.0,1.0,1.0
218.3,0.7,0.0,1.0,0.0
221.5,3.0,1.0,1.0,0.0
286.3,2.5,0.0,0.0,0.0
166.6,1.7,1.0,0.0,0.0
125.8,0.8,0.0,0.0,0.0
207.3,1.7,1.0,0.0,0.0
188.0,1.5,0.0,0.0,0.0
103.7,2.9,0.0,0.0,0.0
158.4,2.0,0.0,0.0,0.0
188.1,1.4,0.0,1.0,0.0
203.1,3.3,1.0,0.0,0.0
183.0,1.5,0.0,0.0,0.0
106.1,1.3,1.0,1.0,0.0
250.1,1.5,0.0,1.0,0.0
234.6,2.9,1.0,0.0,0.0
207.1,3.3,0.0,1.0,0.0
167.2,0.3,0.0,1.0,0.0
230.5,2.3,0.0,0.0,0.0
184.6,1.1,0.0,1.0,0.0
267.9,2.3,1.0,0.0,0.0
259.4,1.9,1.0,1.0,0.0
141.6,3.7,0.0,1.0,0.0
199.1,2.0,1.0,1.0,0.0
154.9,2.5,1.0,0.0,0.0
167.1,2.2,1.0,1.0,1.0
127.2,1.6,0.0,1.0,0.0
252.3,1.7,0.0,0.0,0.0
144.7,2.4,1.0,1.0,0.0
144.1,1.5,0.0,0.0,0.0
121.2,1.1,0.0,1.0,0.0
123.3,1.6,1.0,1.0,0.0
106.3,1.8,0.0,1.0,0.0
148.5,2.1,1.0,0.0,0.0
163.9,2.1,0.0,0.0,0.0
145.2,3.3,0.0,0.0,0.0
195.7,2.2,1.0,0.0,0.0
145.8,2.6,1.0,0.0,0.0
246.9,1.2,1.0,1.0,0.0
168.5,2.4,0.0,0.0,0.0
115.2,1.9,1.0,0.0,0.0
209.6,2.3,1.0,1.0,0.0
179.4,0.1,1.0,0.0,0.0
218.7,1.5,0.0,0.0,0.0
234.4,1.2,0.0,1.0,0.0
195.4,2.9,1.0,0.0,0.0
209.5,1.4,1.0,0.0,0.0
228.3,2.4,0.0,1.0,0.0
248.5,3.4,0.0,1.0,1.0
166.4,3.1,0.0,0.0,1.0
181.5,1.2,0.0,1.0,0.0
275.0,2.7,0.0,0.0,0.0
226.4,2.7,0.0,1.0,0.0
179.9,1.4,1.0,1.0,0.0
225.0,1.2,0.0,0.0,0.0
211.5,1.2,0.0,0.0,0.0
219.6,3.5,1.0,1.0,0.0
88.2,1.8,0.0,1.0,0.0
293.0,0.8,0.0,0.0,0.0
150.7,1.1,0.0,1.0,0.0
177.9,0.6,1.0,1.0,0.0
262.2,2.4,0.0,0.0,0.0
198.2,2.6,0.0,1.0,0.0
147.0,1.9,1.0,0.0,1.0
45.5,2.0,0.0,0.0,0.0
264.3,4.2,0.0,0.0,0.0
177.5,1.2,0.0,0.0,0.0
158.4,1.9,1.0,1.0,0.0
73.2,2.1,0.0,0.0,0.0
135.4,1.9,0.0,0.0,0.0
147.2,2.8,1.0,0.0,0.0
172.5,1.4,1.0,1.0,0.0
186.6,2.1,0.0,0.0,0.0
175.7,4.2,1.0,1.0,1.0
222.3,1.2,1.0,0.0,0.0
49.4,1.0,0.0,0.0,0.0
190.0,4.5,0.0,1.0,1.0
159.3,2.2,0.0,1.0,0.0
95.4,2.4,0.0,0.0,1.0
132.6,2.6,1.0,0.0,0.0
229.1,1.1,0.0,0.0,0.0
182.7,1.8,0.0,1.0,0.0
347.4,2.8,0.0,0.0,0.0
159.1,2.0,1.0,0.0,0.0
225.9,1.8,0.0,0.0,0.0
145.6,2.6,1.0,1.0,0.0
243.3,0.7,0.0,0.0,0.0
164.6,1.7,1.0,0.0,0.0
193.0,2.5,0.0,0.0,0.0
135.4,2.4,1.0,0.0,0.0
185.1,2.8,1.0,0.0,0.0
140.0,1.4,0.0,0.0,0.0
185.7,2.0,0.0,1.0,0.0
126.1,1.3,0.0,0.0,0.0
115.8,1.5,0.0,0.0,0.0
179.6,1.7,1.0,1.0,0.0
180.3,3.3,0.0,0.0,0.0
-21.5,2.8,0.0,0.0,0.0
206.5,2.7,0.0,1.0,0.0
216.8,1.8,1.0,1.0,0.0
214.3,1.9,0.0,1.0,0.0
119.8,1.4,1.0,1.0,0.0
222.5,1.6,0.0,1.0,0.0
191.0,3.1,0.0,0.0,0.0
212.9,2.5,1.0,0.0,0.0
228.2,2.7,0.0,0.0,0.0
212.5,0.5,0.0,0.0,0.0
247.9,0.9,1.0,0.0,0.0
59.0,1.8,1.0,0.0,0.0
160.9,1.0,0.0,1.0,0.0
102.2,0.5,0.0,0.0,0.0
126.4,2.6,0.0,0.0,1.0
222.9,0.1,0.0,1.0,0.0
219.7,1.4,0.0,0.0,0.0
223.1,0.5,0.0,0.0,0.0
257.8,2.3,0.0,1.0,0.0
154.0,1.6,0.0,1.0,0.0
154.6,1.6,1.0,1.0,0.0
333.1,2.2,1.0,0.0,1.0
174.4,3.3,0.0,1.0,0.0
106.0,0.7,1.0,1.0,0.0
136.6,2.4,0.0,0.0,0.0
301.6,2.4,0.0,1.0,0.0
161.0,2.0,1.0,0.0,0.0
192.6,2.4,0.0,0.0,0.0
205.2,2.6,0.0,0.0,0.0
158.5,2.0,1.0,0.0,0.0
212.7,1.1,1.0,0.0,1.0
203.5,1.2,0.0,1.0,0.0
137.6,1.6,0.0,0.0,0.0
148.1,1.0,1.0,0.0,0.0
294.1,2.5,0.0,0.0,0.0
211.0,1.5,0.0,0.0,0.0
122.5,1.8,0.0,0.0,0.0
260.2,1.8,1.0,1.0,0.0
96.6,2.2,0.0,0.0,1.0
189.9,3.1,0.0,1.0,0.0
185.3,1.8,0.0,0.0,0.0
227.2,2.1,1.0,0.0,0.0
181.1,2.8,0.0,0.0,0.0
219.5,3.0,1.0,0.0,0.0
186.1,1.5,0.0,0.0,0.0
228.3,1.4,1.0,1.0,1.0
132.8,2.0,1.0,1.0,1.0
156.2,1.1,1.0,0.0,0.0
212.9,1.6,1.0,0.0,0.0
177.3,1.9,0.0,0.0,0.0
175.3,2.3,0.0,0.0,0.0
216.4,1.2,0.0,0.0,0.0
271.3,2.2,0.0,0.0,0.0
280.8,2.2,1.0,0.0,0.0
144.3,2.1,0.0,1.0,0.0
155.3,3.1,1.0,1.0,0.0
150.2,3.3,0.0,0.0,0.0
238.0,2.4,0.0,0.0,0.0
225.7,1.7,0.0,0.0,0.0
156.2,2.5,0.0,1.0,0.0
179.5,0.7,1.0,0.0,0.0
180.7,2.5,0.0,0.0,0.0
206.3,0.9,0.0,0.0,0.0
97.5,2.8,1.0,0.0,0.0
120.8,3.2,1.0,1.0,0.0
190.3,2.3,0.0,0.0,0.0
142.6,0.3,0.0,0.0,0.0
222.2,1.9,1.0,0.0,0.0
193.5,0.3,1.0,0.0,0.0
145.0,1.7,0.0,0.0,0.0
192.5,2.7,0.0,1.0,0.0
373.3,2.0,0.0,0.0,0.0
306.3,2.2,0.0,0.0,0.0
97.5,1.7,1.0,1.0,0.0
58.8,1.6,0.0,0.0,0.0
150.5,2.7,0.0,0.0,0.0
243.4,0.2,1.0,0.0,0.0
190.0,0.9,0.0,0.0,0.0
230.6,1.4,1.0,0.0,0.0
203.6,2.3,0.0,0.0,0.0
164.9,2.2,0.0,0.0,0.0
217.2,2.2,1.0,0.0,0.0
113.4,1.7,0.0,1.0,0.0
316.7,3.8,0.0,1.0,1.0
100.4,1.7,0.0,1.0,0.0
258.0,2.4,1.0,1.0,1.0
167.6,1.6,0.0,0.0,0.0
226.0,2.3,1.0,0.0,0.0
187.5,2.3,0.0,0.0,0.0
224.4,2.6,0.0,0.0,0.0
149.3,2.5,1.0,0.0,0.0
298.2,3.6,0.0,1.0,0.0
213.3,2.8,1.0,0.0,0.0
221.1,1.1,1.0,0.0,0.0
86.5,0.1,0.0,1.0,0.0
140.6,2.2,1.0,1.0,0.0
201.9,2.0,0.0,1.0,0.0
193.7,1.7,0.0,0.0,0.0
249.7,1.4,0.0,1.0,0.0
109.8,2.0,0.0,0.0,0.0
270.9,2.7,0.0,1.0,1.0
193.1,3.2,1.0,1.0,1.0
234.9,0.6,1.0,0.0,0.0
175.9,1.2,0.0,0.0,0.0
306.7,1.8,1.0,1.0,0.0
180.5,1.3,0.0,1.0,0.0
170.9,2.2,1.0,1.0,0.0
184.0,1.8,0.0,0.0,0.0
107.9,1.8,1.0,1.0,0.0
174.1,3.1,0.0,1.0,0.0
177.7,1.8,0.0,1.0,1.0
309.0,1.9,0.0,0.0,0.0
146.5,1.5,0.0,1.0,0.0
105.6,0.2,0.0,0.0,0.0
127.4,2.6,0.0,1.0,0.0
205.6,2.4,1.0,1.0,0.0
124.9,2.8,1.0,1.0,0.0
354.8,0.5,0.0,0.0,0.0
153.3,1.9,1.0,1.0,0.0
165.2,2.4,1.0,1.0,0.0
208.6,2.3,0.0,0.0,0.0
72.8,2.5,0.0,0.0,0.0
307.5,3.2,1.0,1.0,0.0
162.3,3.1,0.0,0.0,0.0
238.1,2.3,1.0,0.0,0.0
180.9,2.0,0.0,0.0,0.0
262.6,0.6,1.0,1.0,0.0
135.8,3.2,1.0,1.0,0.0
116.8,2.5,0.0,1.0,0.0
140.6,3.2,1.0,0.0,0.0
154.5,1.7,1.0,0.0,0.0
226.0,2.2,1.0,1.0,0.0
169.5,0.8,1.0,1.0,0.0
170.2,2.5,0.0,0.0,0.0
187.2,2.9,0.0,1.0,1.0
62.0,1.7,1.0,0.0,0.0
166.7,2.8,1.0,0.0,0.0
161.4,1.4,1.0,1.0,0.0
165.0,1.1,0.0,0.0,0.0
224.4,2.2,0.0,1.0,0.0
237.6,2.2,0.0,1.0,0.0
228.3,1.8,0.0,0.0,0.0
335.0,3.0,1.0,0.0,0.0
140.0,2.9,0.0,1.0,0.0
198.7,1.5,0.0,1.0,0.0
180.8,2.1,0.0,0.0,1.0
156.2,0.7,0.0,1.0,0.0
235.0,1.3,0.0,1.0,0.0
99.7,1.7,1.0,1.0,0.0
232.9,2.0,0.0,0.0,0.0
263.0,2.2,1.0,1.0,0.0
175.7,2.9,0.0,0.0,0.0
104.5,2.6,0.0,1.0,0.0
136.6,2.8,1.0,0.0,0.0
231.0,1.6,0.0,1.0,0.0
120.5,3.3,0.0,1.0,0.0
177.9,2.3,0.0,0.0,0.0
160.3,0.5,1.0,0.0,0.0
182.3,1.7,0.0,0.0,0.0
227.3,2.6,0.0,0.0,0.0
181.8,1.9,0.0,0.0,0.0
194.7,2.6,0.0,0.0,0.0
163.1,2.0,0.0,0.0,0.0
149.8,0.7,1.0,0.0,0.0
163.8,2.1,0.0,1.0,0.0
193.5,2.2,1.0,0.0,0.0
96.4,1.7,0.0,0.0,0.0
102.9,1.5,0.0,0.0,0.0
184.9,0.8,1.0,0.0,0.0
134.7,2.4,0.0,1.0,0.0
248.7,2.6,0.0,0.0,0.0
125.1,1.8,1.0,0.0,0.0
236.7,1.0,0.0,0.0,0.0
185.9,1.7,1.0,0.0,0.0
187.3,3.3,0.0,0.0,1.0
120.6,2.2,1.0,1.0,0.0
301.1,1.9,0.0,1.0,0.0
275.2,3.6,0.0,1.0,1.0
256.9,1.8,1.0,0.0,0.0
137.5,1.4,0.0,1.0,0.0
118.2,2.0,1.0,0.0,0.0
68.5,2.0,0.0,0.0,1.0
300.9,2.0,0.0,1.0,0.0
194.9,2.5,0.0,1.0,1.0
118.4,2.4,1.0,0.0,0.0
118.7,2.1,0.0,1.0,0.0
192.0,2.6,1.0,1.0,1.0
244.7,3.1,1.0,1.0,0.0
262.6,0.0,0.0,0.0,0.0
272.7,2.2,1.0,1.0,0.0
237.0,2.0,0.0,0.0,0.0
117.0,1.4,1.0,1.0,0.0
158.6,2.3,0.0,1.0,0.0
-45.9,1.3,1.0,0.0,0.0
125.8,2.8,1.0,1.0,0.0
339.1,3.5,1.0,1.0,1.0
254.2,2.4,1.0,1.0,0.0
155.8,2.6,1.0,1.0,0.0
177.7,1.7,0.0,0.0,0.0
133.9,3.5,0.0,0.0,0.0
174.9,2.5,0.0,0.0,0.0
166.7,2.1,1.0,0.0,0.0
112.5,1.1,1.0,1.0,0.0
211.1,1.7,0.0,1.0,0.0
147.6,1.0,0.0,1.0,0.0
214.5,2.3,1.0,1.0,0.0
196.9,3.9,1.0,0.0,0.0
79.9,1.2,0.0,0.0,0.0
317.3,1.9,1.0,0.0,0.0
164.5,2.1,1.0,1.0,0.0
92.4,2.0,1.0,0.0,0.0
66.5,1.4,0.0,0.0,0.0
168.1,1.7,1.0,0.0,0.0
137.0,2.9,0.0,0.0,0.0
226.5,1.7,0.0,0.0,0.0
164.5,1.8,1.0,0.0,0.0
76.4,3.1,1.0,0.0,0.0
167.4,0.8,0.0,1.0,0.0
161.9,2.4,0.0,0.0,0.0
52.3,2.1,1.0,1.0,0.0
263.7,1.8,1.0,1.0,0.0
188.8,2.4,0.0,0.0,0.0
125.1,3.0,0.0,0.0,1.0
122.7,1.3,0.0,1.0,0.0
101.1,3.1,0.0,0.0,0.0
18.2,2.9,1.0,0.0,0.0
123.6,3.2,0.0,0.0,0.0
157.7,0.5,1.0,0.0,0.0
289.9,2.0,1.0,0.0,0.0
194.9,1.9,1.0,0.0,0.0
183.1,2.8,0.0,1.0,0.0
215.5,1.9,1.0,1.0,0.0
145.1,2.0,1.0,1.0,0.0
257.1,2.1,1.0,1.0,0.0
226.4,2.1,0.0,0.0,0.0
287.4,3.7,0.0,1.0,1.0
238.2,2.3,0.0,1.0,0.0
233.5,2.1,1.0,1.0,0.0
23.0,3.0,0.0,0.0,0.0
245.5,1.8,0.0,0.0,0.0
184.1,1.4,0.0,1.0,0.0
235.7,0.3,1.0,0.0,0.0
209.1,2.0,1.0,1.0,0.0
238.8,1.7,0.0,0.0,0.0
177.8,1.7,1.0,0.0,0.0
155.9,1.7,0.0,1.0,0.0
88.6,1.8,1.0,0.0,1.0
193.5,0.7,1.0,0.0,0.0
71.6,2.7,0.0,0.0,0.0
106.9,1.8,0.0,1.0,0.0
167.0,2.6,1.0,0.0,0.0
197.6,2.8,1.0,0.0,0.0
245.3,1.5,0.0,0.0,0.0
141.9,2.6,0.0,0.0,0.0
62.3,2.1,0.0,0.0,0.0
200.5,1.8,0.0,0.0,0.0
229.4,1.8,1.0,1.0,0.0
178.5,0.8,0.0,0.0,0.0
287.3,2.2,1.0,0.0,0.0
284.0,1.4,0.0,0.0,0.0
166.1,2.5,0.0,0.0,0.0
192.3,1.7,0.0,1.0,0.0
274.8,2.1,1.0,1.0,0.0
237.1,2.3,0.0,0.0,0.0
176.8,2.2,0.0,0.0,0.0
231.0,2.3,0.0,0.0,0.0
143.8,2.1,0.0,1.0,0.0
170.5,0.9,1.0,0.0,0.0
210.8,2.0,0.0,1.0,0.0
190.3,2.4,0.0,0.0,0.0
271.5,1.8,0.0,0.0,1.0
48.9,2.1,0.0,0.0,0.0
188.4,0.0,1.0,0.0,0.0
135.2,1.6,0.0,0.0,0.0
209.5,1.9,0.0,1.0,0.0
169.8,2.2,0.0,1.0,0.0
133.1,1.8,0.0,1.0,0.0
189.3,0.8,0.0,1.0,0.0
130.7,3.1,0.0,0.0,0.0
150.9,1.7,1.0,1.0,0.0
147.9,3.3,0.0,1.0,1.0
84.7,2.0,1.0,1.0,0.0
98.6,0.7,1.0,0.0,0.0
191.9,1.5,1.0,1.0,0.0
230.4,3.2,1.0,1.0,1.0
235.6,3.1,1.0,0.0,0.0
118.7,2.5,0.0,1.0,0.0
141.9,2.5,1.0,0.0,0.0
146.8,2.5,0.0,1.0,0.0
359.5,1.7,1.0,0.0,0.0
105.4,0.8,1.0,0.0,0.0
284.5,1.9,0.0,0.0,0.0
111.7,2.4,0.0,1.0,0.0
194.2,3.5,1.0,0.0,1.0
267.0,1.4,1.0,0.0,0.0
165.9,2.1,0.0,0.0,0.0
209.3,3.0,1.0,0.0,0.0
209.5,4.4,0.0,1.0,1.0
254.9,3.7,0.0,1.0,0.0
158.2,1.2,0.0,0.0,0.0
118.6,1.4,1.0,0.0,0.0
307.5,2.0,1.0,1.0,0.0
-50.0,1.3,1.0,0.0,0.0
247.9,1.9,0.0,0.0,0.0
178.9,2.2,1.0,0.0,0.0
199.7,1.3,0.0,1.0,0.0
153.2,0.0,1.0,1.0,1.0
103.9,2.4,0.0,0.0,1.0
214.0,1.7,0.0,0.0,0.0
167.2,1.4,1.0,1.0,0.0
166.9,2.0,1.0,1.0,0.0
202.3,2.4,1.0,0.0,0.0
113.2,2.7,1.0,0.0,0.0
256.2,2.5,0.0,1.0,1.0
197.8,1.2,1.0,0.0,0.0
229.3,1.7,1.0,0.0,0.0
234.1,1.4,0.0,0.0,0.0
112.0,2.1,0.0,0.0,0.0
208.7,1.4,1.0,0.0,0.0
225.6,2.3,1.0,1.0,1.0
168.2,2.4,1.0,0.0,0.0
113.3,2.0,1.0,1.0,0.0
119.3,2.4,1.0,1.0,1.0
83.9,2.1,0.0,0.0,0.0
236.7,1.2,0.0,0.0,0.0
222.0,2.0,0.0,0.0,0.0
167.1,2.3,0.0,0.0,0.0
308.5,1.8,1.0,1.0,1.0
100.1,1.6,1.0,1.0,0.0
167.2,0.9,0.0,1.0,0.0
256.5,3.3,1.0,1.0,0.0
197.8,2.3,1.0,1.0,0.0
133.3,2.5,1.0,0.0,0.0
179.7,2.4,0.0,0.0,0.0
95.7,3.1,0.0,0.0,0.0
190.5,1.1,0.0,1.0,0.0
193.5,2.0,1.0,0.0,0.0
85.6,1.2,1.0,0.0,0.0
187.6,2.7,0.0,0.0,0.0
250.7,1.6,0.0,0.0,0.0
141.9,2.1,0.0,1.0,0.0
163.9,1.6,0.0,0.0,0.0
273.4,3.0,0.0,1.0,0.0
203.8,1.6,0.0,1.0,0.0
95.2,0.9,0.0,0.0,0.0
138.4,2.5,0.0,1.0,0.0
160.9,3.0,1.0,0.0,0.0
246.7,2.0,0.0,1.0,0.0
90.8,3.8,0.0,0.0,0.0
193.2,2.1,0.0,0.0,1.0
195.7,2.6,1.0,1.0,1.0
69.2,0.4,0.0,0.0,0.0
139.2,2.9,1.0,0.0,0.0
140.7,0.5,1.0,1.0,0.0
160.1,1.1,1.0,0.0,0.0
199.6,1.5,0.0,1.0,0.0
132.0,1.4,1.0,0.0,0.0
117.2,1.5,0.0,0.0,0.0
269.9,3.6,0.0,1.0,0.0
127.8,2.5,0.0,0.0,0.0
169.2,1.3,0.0,0.0,0.0
300.9,1.1,1.0,0.0,0.0
